id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2503888057,720,4,2,69,53,8q1ul09cygzswb7tb456bmifv,1,40.1,49.3,2023-02-04T16:00:13.916Z,2023-02-05T06:58:10Z,4012304367,233,743,4012073459,265,,4012073457,152,,4012073453,13,,4012073455,56,Back,4012073461,286,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888173,743,4,2,69,53,9gefq4dz9b2hl8rqrxwrlrzmp,0,59.9,50.7,2023-02-04T16:00:13.917Z,2023-02-05T06:58:10Z,4012304389,233,720,4012074059,56,Center,4014128785,178,,4012074303,265,,4012074063,285,,4012074061,152,,4012074055,13,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888019,719,43,2,69,54,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:00:15.188Z,2023-02-04T16:00:31Z,4012074085,144,8,4012073271,56,Back,,,,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888253,721,1,2,70,14,8q1ul09cygzswb7tb456bmifv,1,47.5,44.6,2023-02-04T16:00:35.532Z,2023-02-05T06:58:15Z,4012074479,141,23.9,4012074477,140,39.5,4014128941,178,,4012074481,212,16.4,4012074483,213,4.2,4012074471,152,,4012074469,5,,4012074475,56,Back,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888301,722,1,2,70,17,8q1ul09cygzswb7tb456bmifv,1,39.6,24.7,2023-02-04T16:00:38.117Z,2023-02-05T06:58:18Z,4014128989,178,,4012074717,213,1.7,4012074713,141,62.5,4012074711,140,36.7,4012074709,56,Back,4012074715,212,25.9,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888327,723,1,2,70,21,8q1ul09cygzswb7tb456bmifv,1,39.2,59.4,2023-02-04T16:00:42.618Z,2023-02-05T06:58:21Z,4012074843,212,16.0,4014129059,178,,4012074841,141,35.9,4012074845,213,4.7,4012074837,56,Back,4012074839,140,39.4,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888401,724,1,2,70,24,8q1ul09cygzswb7tb456bmifv,1,38.3,33.5,2023-02-04T16:00:44.781Z,2023-02-05T06:58:24Z,4012075191,56,Back,4012075193,140,20.0,4012075195,141,56.7,4012075199,213,2.5,4012075197,212,24.9,4014129111,178,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888461,725,1,2,70,28,8q1ul09cygzswb7tb456bmifv,1,19,68.2,2023-02-04T16:00:49.220Z,2023-02-05T06:58:32Z,4012075479,140,37.4,4012075481,141,92.5,4012075483,212,25.4,4012075485,213,0.7,4012075475,56,Back,4014129227,178,,,,,,,,4zfgh6wq7svx418tzwf0gfavp,M. Schwäbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888475,726,1,2,70,29,8q1ul09cygzswb7tb456bmifv,0,38.2,93.6,2023-02-04T16:00:50.653Z,2023-02-05T06:58:39Z,4012075555,140,43.7,4012075553,56,Back,4012075561,213,0.7,4012075557,141,100.0,4014129365,178,,4012075559,212,7.9,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888481,727,5,2,70,31,8q1ul09cygzswb7tb456bmifv,0,41.1,101.4,2023-02-04T16:00:52.616Z,2023-02-05T06:58:41Z,4012075579,56,Back,4012075767,233,744,4012075581,347,,,,,,,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888503,744,5,2,70,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.9,-1.4,2023-02-04T16:00:52.616Z,2023-02-05T06:58:41Z,4012075689,347,,4012075687,56,Right,4012075691,233,727,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888515,745,1,2,70,36,9gefq4dz9b2hl8rqrxwrlrzmp,1,67,0,2023-02-04T16:00:57.424Z,2023-02-05T06:58:45Z,4012075755,140,55.4,4012075753,56,Right,4012075751,107,,4012075761,213,2.8,4012075757,141,4.1,4012075759,212,12.7,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888545,746,1,2,70,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.4,4.1,2023-02-04T16:00:59.328Z,2023-02-05T06:58:51Z,4012075931,141,35.6,4012075933,212,31.1,4012075927,140,33.9,4012075935,213,2.4,4012075923,56,Back,4014129587,178,,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888577,747,1,2,70,42,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.2,40.4,2023-02-04T16:01:02.952Z,2023-02-05T06:58:54Z,4012076111,140,34.4,4012076113,141,68.0,4012076115,212,18.8,4012076109,56,Back,4012076117,213,1.6,4014129673,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888601,748,1,2,70,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.2,73.4,2023-02-04T16:01:05.217Z,2023-02-05T06:58:59Z,4012076235,212,15.7,4012076229,56,Back,4012076231,140,40.9,4012076233,141,94.1,4012076237,213,1.1,4014129749,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888621,749,1,2,70,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.5,93.2,2023-02-04T16:01:08.271Z,2023-02-05T06:59:02Z,4012076373,56,Back,4012076375,140,28.9,4012076381,213,3.6,4012076379,212,13.9,4014129787,178,,4012076377,141,83.4,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888653,750,1,2,70,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.1,81.9,2023-02-04T16:01:10.950Z,2023-02-05T06:59:05Z,4014129837,178,,4012076569,140,19.8,4012076575,213,4.4,4012076567,56,Back,4012076571,141,42.1,4012076573,212,28.4,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888689,751,1,2,70,53,9gefq4dz9b2hl8rqrxwrlrzmp,1,21.1,38,2023-02-04T16:01:14.098Z,2023-02-05T06:59:08Z,4012076745,213,5.1,4012076741,141,15.1,4012076743,212,17.1,4012076739,140,27.9,4012076737,56,Back,4014129871,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888713,752,1,2,70,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,32.6,13.7,2023-02-04T16:01:17.296Z,2023-02-05T06:59:10Z,4012076859,56,Back,4014129911,178,,4012076867,213,2.0,4012076865,212,17.3,4012076863,141,36.4,4012076861,140,25.1,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888761,753,1,2,70,58,9gefq4dz9b2hl8rqrxwrlrzmp,1,25,40,2023-02-04T16:01:19.464Z,2023-02-05T06:59:20Z,4012077091,141,71.9,4012077093,212,21.7,4012077095,213,1.6,4012077087,56,Back,4014130095,178,,4012077089,140,24.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888813,754,1,2,71,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.2,72,2023-02-04T16:01:21.901Z,2023-02-05T06:59:23Z,4012077287,141,93.5,4014130133,178,,4012077291,212,16.6,4012077293,213,1.1,4012077281,56,Back,4012077283,140,33.6,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888833,755,1,2,71,4,9gefq4dz9b2hl8rqrxwrlrzmp,0,33.7,94.8,2023-02-04T16:01:25.479Z,2023-02-05T06:59:25Z,4014130161,178,,4012077347,56,Back,4012077349,140,39.0,4012077353,212,5.6,4012077351,141,96.2,4012077355,213,0.2,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888899,728,61,2,71,4,8q1ul09cygzswb7tb456bmifv,1,64.8,6.4,2023-02-04T16:01:25.688Z,2023-02-05T06:59:30Z,4012077593,56,Right,4014130249,178,,,,,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888907,729,5,2,71,6,8q1ul09cygzswb7tb456bmifv,0,65.1,-1.6,2023-02-04T16:01:26.840Z,2023-02-05T06:59:32Z,4012077759,233,756,4012077605,347,,4012077603,56,Right,,,,,,,,,,,,,,,,38knnji3m4qg6pqohph35n74l,B. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888931,756,5,2,71,6,9gefq4dz9b2hl8rqrxwrlrzmp,1,34.9,101.6,2023-02-04T16:01:26.840Z,2023-02-05T06:59:31Z,4012077719,347,,4012077717,56,Back,4012077733,233,729,,,,,,,,,,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888965,757,1,2,71,10,9gefq4dz9b2hl8rqrxwrlrzmp,1,38.5,100,2023-02-04T16:01:31.046Z,2023-02-05T06:59:37Z,4012077877,140,28.8,4012077879,141,81.0,4012077875,56,Back,4012077873,107,,4012077883,213,4.1,4012077881,212,17.4,,,,,,,4qkv71pjmzw66crfaktr6tihh,M. Halstenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503888971,758,1,2,71,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,28.8,81,2023-02-04T16:01:33.367Z,2023-02-05T06:59:42Z,4012077909,141,55.2,4014130529,178,,4012077913,213,4.4,4012077907,140,24.0,4012077911,212,18.3,4012077905,56,Back,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889009,759,1,2,71,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,24,55.2,2023-02-04T16:01:36.015Z,2023-02-05T06:59:45Z,4012078065,56,Back,4014130561,178,,4012078069,141,23.3,4012078067,140,29.6,4012078073,213,5.0,4012078071,212,22.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889035,760,1,2,71,17,9gefq4dz9b2hl8rqrxwrlrzmp,1,30.2,17.3,2023-02-04T16:01:38.743Z,2023-02-05T06:59:47Z,4012078183,56,Back,4012078185,140,37.1,4014130607,178,,4012078191,213,5.3,4012078189,212,12.2,4012078187,141,2.8,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889057,761,1,2,71,20,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.5,4.9,2023-02-04T16:01:41.183Z,2023-02-05T06:59:49Z,4012078337,141,13.1,4012078339,212,12.5,4012078341,213,2.7,4014130663,178,,4012078335,140,26.8,4012078333,56,Back,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889091,762,1,2,71,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,26.1,17.8,2023-02-04T16:01:43.652Z,2023-02-05T06:59:52Z,4014130707,178,,4012078479,140,15.7,4012078477,56,Back,4012078485,213,2.0,4012078483,212,28.7,4012078481,141,56.9,,,,,,,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889131,763,1,2,71,25,9gefq4dz9b2hl8rqrxwrlrzmp,1,17.5,58.2,2023-02-04T16:01:46.105Z,2023-02-05T06:59:54Z,4012078637,213,1.3,4014130749,178,,4012078635,212,17.7,4012078633,141,83.0,4012078631,140,22.7,4012078629,56,Back,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889171,764,1,2,71,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,25.3,87.9,2023-02-04T16:01:48.947Z,2023-02-05T06:59:57Z,4012078859,212,8.8,4012078857,141,96.2,4012078861,213,0.7,4012078853,56,Back,4014130811,178,,4012078855,140,31.7,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889205,765,1,2,71,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.4,75.8,2023-02-04T16:01:52.487Z,2023-02-05T07:00:03Z,4012079003,56,Back,4014130979,178,,4012079005,140,22.7,4012079009,212,18.7,4012079007,141,56.6,4012079011,213,3.9,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889295,766,1,2,71,34,9gefq4dz9b2hl8rqrxwrlrzmp,1,22.7,53.7,2023-02-04T16:01:55.153Z,2023-02-05T07:00:05Z,4012079389,140,43.4,4012079419,1,,4014131031,178,,4012079399,141,7.6,4012079383,56,Back,4012079411,213,5.3,4012079407,212,38.1,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889359,767,1,2,71,41,9gefq4dz9b2hl8rqrxwrlrzmp,0,46.5,34.7,2023-02-04T16:02:01.855Z,2023-02-05T07:00:11Z,4012079649,1,,4012079647,213,5.8,4012079641,140,79.8,4012079643,141,9.2,4012079645,212,39.0,4014131155,178,,4012079637,155,,4012079639,56,Right,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889377,731,12,2,71,44,8q1ul09cygzswb7tb456bmifv,1,26.1,89.1,2023-02-04T16:02:05.078Z,2023-02-05T07:00:20Z,4012079771,167,,4012079729,56,Back,4014131335,178,,4012079737,213,0.8,4012079735,212,12.4,4012079733,141,100.0,4012079731,140,34.7,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889385,732,5,2,71,45,8q1ul09cygzswb7tb456bmifv,0,32.3,101.8,2023-02-04T16:02:05.980Z,2023-02-05T07:00:24Z,4012081167,233,768,4012079759,347,,4012079757,56,Back,,,,,,,,,,,,,,,,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889673,768,5,2,71,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,67.7,-1.8,2023-02-04T16:02:05.980Z,2023-02-05T07:00:24Z,4012081099,347,,4012081097,56,Right,4012081147,233,732,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889739,733,18,2,72,8,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:02:29.091Z,2023-02-05T07:00:33Z,4012081491,59,21,4012081543,55,734,4012081487,42,,4012081489,44,Forward,,,,,,,,,,,,,8n4b6j21nxf1nf628ugg3xsdl,S. Tigges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889747,734,19,2,72,8,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:02:29.092Z,2023-02-05T07:00:33Z,4012081519,145,9,4012081515,42,,4012269967,292,10,4012269971,293,3,4012081525,55,733,4012081521,59,27,4012081523,44,Forward,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889945,735,18,2,72,16,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:02:37.241Z,2023-02-05T07:00:41Z,4012082507,55,736,4012082465,59,11,4012082461,42,,4012082463,44,Midfielder,,,,,,,,,,,,,55z0yap5tml66nes2cchg7ahh,F. Kainz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503889949,736,19,2,72,16,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:02:37.242Z,2023-02-05T07:00:42Z,4012082497,55,735,4012269565,292,7,4012269567,293,2,4012082487,42,,4012082493,59,29,4012082491,145,11,4012082495,44,Midfielder,,,,7rltyxkrvvfg7q1hppl631soa,J. Thielmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503909965,827,40,2,72,25,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:02:46.361Z,2023-02-05T12:23:55Z,4012183239,30,"4zfgh6wq7svx418tzwf0gfavp, 38knnji3m4qg6pqohph35n74l, 21vfv10e7fh6b2xtcu55ihn11, ojqb7kv87o0cidbckgtg1rdh, 3tdsezcgdlm4laybvh4u49cr9, mgwgcv336wb93xvv0pfr6dih, 7rltyxkrvvfg7q1hppl631soa, 3saz8njlttx2i4ospcwmmaqga, 6yc09eth94qsachf595dyx6fp, 89s9fm31pcfq7l28kc2kad4kq, cnf7quyillyf560nh14taliw9, 224uan6ugjt7b2c1zsxrs2pcl, 8w5vjfl9ntyyxzyn2lo8k4dpm, 6dzx3oyd42ql69tqxqvg8mpxx, 8mmecefcbz8wu4jcqqywps5p1, pjbuqt8wiwm2ql2tfvvcn59m, 2hb1dyg1auzdfbi3lg9ysap9m",4012183243,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",4012183249,130,8,4012183247,59,"20, 2, 14, 28, 4, 24, 29, 6, 27, 8, 37, 1, 5, 17, 23, 25, 47",4012183255,194,21vfv10e7fh6b2xtcu55ihn11,4012183253,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890085,769,1,2,72,30,9gefq4dz9b2hl8rqrxwrlrzmp,1,70.4,0,2023-02-04T16:02:51.180Z,2023-02-05T07:01:08Z,4012083057,213,1.4,4012083053,141,8.2,4012083051,140,71.5,4012083055,212,6.8,4012083047,107,,4012083049,56,Right,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890095,770,1,2,72,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,71.5,8.2,2023-02-04T16:02:51.942Z,2023-02-05T07:01:15Z,4014132225,178,,4012083083,56,Right,4012083085,140,70.7,4012083089,212,4.2,4012083087,141,2.2,4012083093,213,4.5,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890141,771,1,2,72,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,70.7,2.2,2023-02-04T16:02:54.004Z,2023-02-05T07:01:19Z,4012083241,213,3.0,4012083237,141,3.8,4012083239,212,10.1,4012083235,140,61.1,4012083233,56,Right,4014132319,178,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890205,772,1,2,72,34,9gefq4dz9b2hl8rqrxwrlrzmp,0,61.2,3.8,2023-02-04T16:02:55.213Z,2023-02-05T07:01:25Z,4012083529,212,35.4,4012083527,141,37.4,4012083523,56,Center,4014132491,178,,4012083521,155,,4012083525,140,86.9,4012083533,1,,4012083531,213,0.7,3igg6gfmomgh1t5ohwzbpb5cl,L. Klostermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890209,737,44,2,72,36,8q1ul09cygzswb7tb456bmifv,1,13,60.5,2023-02-04T16:02:57.496Z,2023-02-05T12:22:51Z,4012083549,285,,4012083547,56,Back,4012083603,233,773,,,,,,,,,,,,,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890211,773,44,2,72,36,9gefq4dz9b2hl8rqrxwrlrzmp,0,87,39.5,2023-02-04T16:02:57.497Z,2023-02-05T07:01:30Z,4012083639,233,737,4012083555,56,Center,4012083557,286,,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890223,739,12,2,72,36,8q1ul09cygzswb7tb456bmifv,1,13.1,58.6,2023-02-04T16:02:57.616Z,2023-02-05T12:22:52Z,4012083619,213,1.4,4012083617,212,17.8,4012083645,15,,4014132665,388,,4012083611,56,Back,4012083613,140,15.4,4012083615,141,84.6,,,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890293,774,1,2,72,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,86.2,14.9,2023-02-04T16:02:59.498Z,2023-02-05T07:01:41Z,4012083971,140,79.3,4012083973,141,31.7,4012083975,212,13.5,4012083969,56,Center,4014132801,178,,4012083977,213,2.1,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890215,738,43,2,72,39,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-04T16:02:59.961Z,2023-02-04T16:03:02Z,4012083591,213,0,4012083579,2,0,4012083589,212,0,4012083587,141,58.6,4012083581,155,0,4012083583,56,Back,4012083585,140,13.1,4012083723,144,1,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890301,775,1,2,72,40,9gefq4dz9b2hl8rqrxwrlrzmp,0,79.9,31.7,2023-02-04T16:03:01.388Z,2023-02-05T07:01:48Z,4012084027,212,3.5,4012084029,213,1.8,4014132945,178,,4012084025,141,36.7,4012084023,140,79.1,4012084021,56,Center,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890295,740,12,2,72,41,8q1ul09cygzswb7tb456bmifv,1,22.8,53.2,2023-02-04T16:03:02.234Z,2023-02-05T07:01:55Z,4012265037,213,1.6,4014133043,178,,4012265029,56,Back,4012265035,212,28.8,4012265033,141,95.6,4012265031,140,23.2,,,,,,,7rltyxkrvvfg7q1hppl631soa,J. Thielmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890339,776,50,2,72,46,9gefq4dz9b2hl8rqrxwrlrzmp,1,76.1,16.9,2023-02-04T16:03:06.831Z,2023-02-05T09:11:54Z,4012084195,286,,4012084447,233,742,4012084193,56,Right,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890383,742,7,2,72,46,8q1ul09cygzswb7tb456bmifv,1,23.9,83.1,2023-02-04T16:03:07.483Z,2023-02-05T07:02:08Z,4014133303,178,,4013816085,384,,4012084385,56,Back,4012084413,233,776,4012084387,285,,,,,,,,,,,ojqb7kv87o0cidbckgtg1rdh,E. Skhiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890387,743,49,2,72,48,8q1ul09cygzswb7tb456bmifv,1,33.1,71.7,2023-02-04T16:03:08.987Z,2023-02-05T07:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890425,744,4,2,72,49,8q1ul09cygzswb7tb456bmifv,1,29.9,73.1,2023-02-04T16:03:09.828Z,2023-02-05T07:02:17Z,4012084607,285,,4012084603,233,777,4012084569,56,Back,4012084571,152,,4012084573,265,,4012084567,13,,,,,,,,21vfv10e7fh6b2xtcu55ihn11,J. Hector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890399,777,4,2,72,49,9gefq4dz9b2hl8rqrxwrlrzmp,0,70.1,26.9,2023-02-04T16:03:09.829Z,2023-02-05T07:02:16Z,4012084463,13,,4012084465,56,Center,4014133449,178,,4012084639,233,744,4012084469,265,,4012084467,152,,4012084471,286,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890601,778,17,2,72,55,9gefq4dz9b2hl8rqrxwrlrzmp,1,0,0,2023-02-04T16:03:16.750Z,2023-02-05T07:02:18Z,4012085377,31,,4012085381,13,243,4012085379,393,,,,,,,,,,,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890867,745,1,2,73,14,8q1ul09cygzswb7tb456bmifv,1,33.9,69.8,2023-02-04T16:03:35.559Z,2023-02-05T07:02:23Z,4012086677,212,19.6,4012086679,213,4.6,4012086675,141,41.2,4012086669,152,,4014133553,178,,4012086667,5,,4012086673,140,31.3,4012086671,56,Back,mgwgcv336wb93xvv0pfr6dih,J. Chabot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503890915,746,1,2,73,18,8q1ul09cygzswb7tb456bmifv,1,32.5,39.8,2023-02-04T16:03:39.426Z,2023-02-05T07:02:27Z,4012086935,141,90.0,4012086933,140,48.1,4012086931,56,Back,4012086937,212,37.9,4012086939,213,1.1,4012086941,1,,4014133619,178,,4012086929,155,,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
