id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2490419267,626,1,2,68,21,eh54mfvjtrttgsg1wbjnvxcqz,0,17.7,95.1,2022-12-11T14:57:42.096Z,2022-12-11T14:57:45Z,3941121543,56,Back,3941121549,212,27.1,3941121541,155,,3941121545,140,41.5,3941121551,213,5.9,3941121547,141,79.6,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419281,560,1,2,68,25,zjawy6qdzk3y69v5pa3zl2cb,0,53,21.8,2022-12-11T14:57:45.988Z,2022-12-11T14:57:47Z,3941121645,212,23.2,3941121647,213,0.3,3941121643,141,31.0,3941121637,157,,3941121639,56,Center,3941121649,1,,3941121641,140,74.3,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419283,627,61,2,68,25,eh54mfvjtrttgsg1wbjnvxcqz,1,23.2,74.4,2022-12-11T14:57:46.623Z,2022-12-11T14:57:46Z,3941121651,56,Back,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419327,628,1,2,68,32,eh54mfvjtrttgsg1wbjnvxcqz,0,35.9,43,2022-12-11T14:57:53.168Z,2022-12-11T14:57:56Z,3941121901,140,74.3,3941121897,155,,3941121909,1,,3941121907,213,0.5,3941121905,212,45.3,3941121899,56,Center,3941121903,141,73.5,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419337,561,44,2,68,34,zjawy6qdzk3y69v5pa3zl2cb,1,23.4,30,2022-12-11T14:57:55.262Z,2022-12-11T14:57:57Z,3941121961,233,629,3941121949,56,Back,3941121951,285,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419331,629,44,2,68,34,eh54mfvjtrttgsg1wbjnvxcqz,0,74.3,73.5,2022-12-11T14:57:55.263Z,2022-12-11T14:57:57Z,3941121927,286,,3941121925,56,Center,,,,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419361,562,1,2,68,35,zjawy6qdzk3y69v5pa3zl2cb,1,21.1,33.4,2022-12-11T14:57:56.355Z,2022-12-11T14:57:59Z,3941122109,56,Back,3941122111,140,25.9,3941122113,141,22.1,3941122115,212,9.2,3941122117,213,5.3,3941122107,3,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419363,563,49,2,68,37,zjawy6qdzk3y69v5pa3zl2cb,1,25.9,21.8,2022-12-11T14:57:58.692Z,2022-12-11T14:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419375,564,1,2,68,38,zjawy6qdzk3y69v5pa3zl2cb,0,25.9,21.8,2022-12-11T14:57:58.901Z,2022-12-11T14:58:01Z,3941122179,56,Back,3941122189,1,,3941122181,140,44.4,3941122185,212,25.2,3941122187,213,5.6,3941122177,157,,3941122183,141,0.0,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419377,565,5,2,68,40,zjawy6qdzk3y69v5pa3zl2cb,0,43.4,-1.8,2022-12-11T14:58:00.972Z,2022-12-11T14:58:39Z,3941122191,56,Back,3941122193,347,,3941123419,233,630,,,,,,,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419585,630,5,2,68,40,eh54mfvjtrttgsg1wbjnvxcqz,1,56.6,101.8,2022-12-11T14:58:00.972Z,2022-12-11T15:12:13Z,3941123415,233,565,3941123373,347,,3941123371,56,Left,,,,,,,,,,,,,,,,5362zl678ibx1md2kk6t4r47o,N. Möller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419587,631,18,2,69,16,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-11T14:58:37.347Z,2022-12-11T14:58:38Z,3941123379,59,10,3941123413,55,632,3941123375,42,,3941123377,44,Forward,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419589,632,19,2,69,16,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-11T14:58:37.348Z,2022-12-11T14:58:38Z,3941123387,59,20,3941123391,293,1,3941123385,145,11,3941123395,55,631,3941123381,42,,3941123389,292,6,3941123393,44,Midfielder,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419619,633,18,2,69,23,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-11T14:58:44.594Z,2022-12-11T14:58:45Z,3941123581,44,Defender,3941123583,59,24,3941123579,42,,3941123625,55,634,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419623,634,19,2,69,23,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-11T14:58:44.595Z,2022-12-11T14:58:45Z,3941123601,59,14,3941123609,55,633,3941123595,42,,3941123607,44,Defender,3941123605,293,1,3941123599,145,3,3941123603,292,3,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419641,635,1,2,69,26,eh54mfvjtrttgsg1wbjnvxcqz,0,48.1,100,2022-12-11T14:58:47.264Z,2022-12-11T14:58:49Z,3941123715,141,86.2,3941123717,212,18.3,3941123713,140,62.2,3941123709,107,,3941123719,213,5.7,3941123711,56,Left,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419661,566,1,2,69,30,zjawy6qdzk3y69v5pa3zl2cb,0,30.8,9.2,2022-12-11T14:58:50.740Z,2022-12-11T14:58:52Z,3941123811,56,Back,3941123819,213,6.2,3941123809,3,,3941123817,212,20.2,3941123815,141,5.8,3941123813,140,49.9,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419667,636,1,2,69,31,eh54mfvjtrttgsg1wbjnvxcqz,1,52.1,94,2022-12-11T14:58:52.624Z,2022-12-11T14:59:08Z,3941123839,56,Left,3941123845,212,8.0,3941123847,213,6.3,3941123843,141,93.8,3941123837,3,,3941123841,140,59.7,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419773,638,1,2,69,35,eh54mfvjtrttgsg1wbjnvxcqz,0,54.6,89.8,2022-12-11T14:58:56.488Z,2022-12-11T14:59:27Z,3941124931,140,57.3,3941124933,141,100.0,3941124937,213,1.2,3941124935,212,8.8,3941124407,56,Left,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419763,567,5,2,69,35,zjawy6qdzk3y69v5pa3zl2cb,1,40,-1.7,2022-12-11T14:58:56.558Z,2022-12-11T14:59:08Z,3941124341,233,637,3941124337,56,Back,3941124339,347,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419707,637,5,2,69,35,eh54mfvjtrttgsg1wbjnvxcqz,0,60,101.7,2022-12-11T14:58:56.558Z,2022-12-11T15:12:13Z,3941124053,347,,3941124051,56,Left,3941124347,233,567,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419781,568,1,2,69,47,zjawy6qdzk3y69v5pa3zl2cb,1,42.1,0,2022-12-11T14:59:08.069Z,2022-12-11T14:59:10Z,3941124429,107,,3941124441,1,,3941124431,56,Right,3941124439,213,0.2,3941124437,212,32.4,3941124435,141,7.9,3941124433,140,72.3,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419783,569,1,2,69,49,zjawy6qdzk3y69v5pa3zl2cb,1,71.4,6.4,2022-12-11T14:59:10.101Z,2022-12-11T14:59:10Z,3941124459,212,5.1,3941124453,56,Right,3941124461,213,3.3,3941124455,140,66.6,3941124457,141,5.3,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419789,570,1,2,69,50,zjawy6qdzk3y69v5pa3zl2cb,1,66.6,5.3,2022-12-11T14:59:10.805Z,2022-12-11T14:59:11Z,3941124497,141,12.2,3941124495,140,69.2,3941124493,56,Right,3941124501,213,1.0,3941124499,212,5.4,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419791,571,1,2,69,51,zjawy6qdzk3y69v5pa3zl2cb,0,68.2,12.5,2022-12-11T14:59:11.781Z,2022-12-11T14:59:12Z,3941124511,212,8.9,3941124509,141,11.9,3941124513,213,6.2,3941124507,140,76.7,3941124505,56,Right,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419799,639,8,2,69,52,eh54mfvjtrttgsg1wbjnvxcqz,1,30.2,89.3,2022-12-11T14:59:12.962Z,2022-12-11T14:59:13Z,3941124543,56,Back,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419843,572,1,2,69,55,zjawy6qdzk3y69v5pa3zl2cb,1,38.6,20.9,2022-12-11T14:59:16.029Z,2022-12-11T14:59:23Z,3941124835,1,,3941124829,141,77.2,3941124827,140,32.2,3941124833,213,1.7,3941124831,212,38.9,3941124825,56,Back,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419851,573,1,2,70,2,zjawy6qdzk3y69v5pa3zl2cb,1,46.6,84.7,2022-12-11T14:59:23.262Z,2022-12-11T14:59:25Z,3941124887,212,21.3,3941124885,141,76.1,3941124881,56,Back,3941124883,140,27.1,3941124889,213,3.4,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419865,574,1,2,70,4,zjawy6qdzk3y69v5pa3zl2cb,1,27.2,77.8,2022-12-11T14:59:25.590Z,2022-12-11T14:59:29Z,3941124971,212,42.8,3941124969,141,72.9,3941124973,213,6.2,3941124965,56,Center,3941124967,140,67.8,3941124975,1,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419873,575,1,2,70,8,zjawy6qdzk3y69v5pa3zl2cb,1,60.8,68.4,2022-12-11T14:59:29.405Z,2022-12-11T15:29:07Z,3941125021,140,56.4,3941125025,212,11.8,3941125027,213,2.0,3941125019,56,Left,3941125023,141,84.4,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419887,576,1,2,70,10,zjawy6qdzk3y69v5pa3zl2cb,1,57.5,78.7,2022-12-11T14:59:31.598Z,2022-12-11T15:29:09Z,3941125117,140,69.2,3941125115,56,Left,3941125121,212,14.1,3941125123,213,0.5,3941125119,141,89.0,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419907,577,1,2,70,17,zjawy6qdzk3y69v5pa3zl2cb,0,80.6,87.7,2022-12-11T14:59:38.261Z,2022-12-11T14:59:39Z,3941125217,56,Left,3941125225,213,6.2,3941125221,141,86.8,3941125219,140,86.4,3941125223,212,6.1,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419913,640,49,2,70,18,eh54mfvjtrttgsg1wbjnvxcqz,1,8.6,7.6,2022-12-11T14:59:38.913Z,2022-12-11T14:59:39Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419933,641,1,2,70,19,eh54mfvjtrttgsg1wbjnvxcqz,1,8.5,5.2,2022-12-11T14:59:40.499Z,2022-12-11T14:59:42Z,3941125337,157,,3941125343,141,10.3,3941125347,213,0.2,3941125345,212,17.6,3941125341,140,24.9,3941125349,1,,3941125339,56,Back,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419939,642,1,2,70,21,eh54mfvjtrttgsg1wbjnvxcqz,0,24.9,10.3,2022-12-11T14:59:42.115Z,2022-12-11T14:59:44Z,3941125393,140,45.9,3941125389,3,,3941125397,212,22.9,3941125395,141,19.4,3941125391,56,Back,3941125399,213,0.3,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419969,578,1,2,70,23,zjawy6qdzk3y69v5pa3zl2cb,1,54,72.9,2022-12-11T14:59:43.753Z,2022-12-11T14:59:47Z,3941125565,140,74.8,3941125567,141,76.7,3941125563,56,Center,3941125571,213,0.1,3941125569,212,22.0,3941125561,157,,3941125573,1,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419971,579,49,2,70,26,zjawy6qdzk3y69v5pa3zl2cb,1,78.5,77,2022-12-11T14:59:47.592Z,2022-12-11T14:59:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419977,580,1,2,70,27,zjawy6qdzk3y69v5pa3zl2cb,1,80.4,72,2022-12-11T14:59:48.046Z,2022-12-11T14:59:49Z,3941125593,140,78.5,3941125595,141,51.9,3941125597,212,13.8,3941125599,213,4.6,3941125591,56,Center,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490419991,581,1,2,70,28,zjawy6qdzk3y69v5pa3zl2cb,1,79.6,51.6,2022-12-11T14:59:48.975Z,2022-12-11T15:01:58Z,3941125663,140,74.8,3941127519,210,14,3941125665,141,57.2,3941125667,212,6.3,3941125669,213,2.5,3941125661,56,Center,3941126407,156,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2490420045,582,3,2,70,29,zjawy6qdzk3y69v5pa3zl2cb,1,75.4,53.4,2022-12-11T14:59:50.663Z,2022-12-11T14:59:58Z,3941125889,56,Center,3941125891,286,,3941125907,233,643,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420031,643,45,2,70,29,eh54mfvjtrttgsg1wbjnvxcqz,0,24.6,46.6,2022-12-11T14:59:50.663Z,2022-12-11T14:59:58Z,3941125925,233,582,3941125843,56,Back,3941125845,285,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420047,583,14,2,70,33,zjawy6qdzk3y69v5pa3zl2cb,1,75.7,52.8,2022-12-11T14:59:53.808Z,2022-12-11T15:01:59Z,3941127535,230,96.7,3941127537,231,49.6,3941127523,29,,3941125897,18,,3941125895,22,,3941127521,73,,3941125899,56,Center,3941126965,20,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,3941130975,362,1,3941127533,215,,3941127525,55,3941127529,102,,55.3,3941127531,103,25.3,581,,,,,,,,,,,,,,,,,
2490420083,644,61,2,70,41,eh54mfvjtrttgsg1wbjnvxcqz,1,2,49.4,2022-12-11T15:00:02.643Z,2022-12-11T15:00:02Z,3941126115,56,Back,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420113,584,2,2,70,45,zjawy6qdzk3y69v5pa3zl2cb,1,73.4,52.1,2022-12-11T15:00:06.671Z,2022-12-11T15:00:09Z,3941126283,140,87.7,3941126281,56,Center,3941126285,141,60.5,3941126279,7,da3d2iu2j4yb7q1ag063mu44q,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420115,645,55,2,70,45,eh54mfvjtrttgsg1wbjnvxcqz,1,5,39.2,2022-12-11T15:00:06.672Z,2022-12-11T15:12:08Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420221,585,27,2,70,59,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T15:00:19.756Z,2022-12-11T15:12:09Z,3941126809,53,61wt62anweh75oguqg0vbozu2,3941173657,233,646,3941126807,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420231,646,27,2,70,59,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-11T15:00:19.756Z,2022-12-11T15:12:10Z,3941173675,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420353,586,28,2,71,19,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T15:00:40.415Z,2022-12-11T15:00:42Z,3941127571,233,647,3941127567,55,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420345,647,28,2,71,19,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-12-11T15:00:40.415Z,2022-12-11T15:00:42Z,3941127581,233,586,3941127515,55,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420387,648,1,2,71,21,eh54mfvjtrttgsg1wbjnvxcqz,1,6.6,64.9,2022-12-11T15:00:42.484Z,2022-12-11T15:00:46Z,3941127717,56,Back,3941127715,241,,3941127725,213,4.7,3941127721,141,47.2,3941127713,5,,3941127719,140,6.6,3941127723,212,12.0,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420397,649,1,2,71,25,eh54mfvjtrttgsg1wbjnvxcqz,0,15.4,41.5,2022-12-11T15:00:46.182Z,2022-12-11T15:00:49Z,3941127789,213,0.7,3941127781,56,Left,3941127779,157,,3941127783,140,54.2,3941127791,1,,3941127785,141,88.1,3941127787,212,51.6,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420403,587,49,2,71,27,zjawy6qdzk3y69v5pa3zl2cb,1,55.4,15.3,2022-12-11T15:00:48.226Z,2022-12-11T15:00:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420427,588,50,2,71,29,zjawy6qdzk3y69v5pa3zl2cb,1,55.4,7.8,2022-12-11T15:00:50.411Z,2022-12-11T15:00:52Z,3941128025,233,650,3941127921,56,Right,3941127925,286,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420437,650,7,2,71,29,eh54mfvjtrttgsg1wbjnvxcqz,1,44.6,92.2,2022-12-11T15:00:50.412Z,2022-12-11T15:00:52Z,3941127953,167,,3941127955,56,Back,3941127957,285,,3941127991,233,588,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420661,589,5,2,71,30,zjawy6qdzk3y69v5pa3zl2cb,1,49.3,-1.6,2022-12-11T15:00:51.444Z,2022-12-11T15:12:13Z,3941129063,56,Back,3941129115,233,651,3941129065,347,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420441,651,5,2,71,30,eh54mfvjtrttgsg1wbjnvxcqz,0,50.7,101.6,2022-12-11T15:00:51.444Z,2022-12-11T15:01:16Z,3941127973,347,,3941127971,56,Left,3941129135,233,589,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420665,590,18,2,71,53,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T15:01:13.942Z,2022-12-11T15:01:14Z,3941129079,44,Midfielder,3941129075,42,,3941129131,55,591,3941129081,59,10,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420669,591,19,2,71,53,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T15:01:13.943Z,2022-12-11T15:01:43Z,3941129111,55,590,3941129101,42,,3941129109,44,Forward,3941130223,292,0,3941130225,293,0,3941129107,59,9,3941129105,145,10,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420709,592,18,2,71,58,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T15:01:18.846Z,2022-12-11T15:01:19Z,3941129301,42,,3941129303,44,Forward,3941129359,55,593,3941129305,59,25,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420713,593,19,2,71,58,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-12-11T15:01:18.847Z,2022-12-11T15:01:42Z,3941129331,44,Forward,3941129329,59,29,3941130171,293,0,3941129327,145,9,3941129333,55,592,3941130169,292,0,3941129323,42,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420827,594,1,2,72,11,zjawy6qdzk3y69v5pa3zl2cb,1,55.2,0,2022-12-11T15:01:32.058Z,2022-12-11T15:01:36Z,3941129939,213,0.5,3941129931,56,Right,3941129929,107,,3941129933,140,69.0,3941129935,141,8.9,3941129937,212,16.2,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420829,595,1,2,72,16,zjawy6qdzk3y69v5pa3zl2cb,0,63.8,4,2022-12-11T15:01:36.810Z,2022-12-11T15:01:38Z,3941129951,213,6.2,3941129975,286,,3941129969,236,,3941129949,212,2.9,3941129945,140,66.5,3941129947,141,3.5,3941129971,233,652,3941129943,56,Right,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420831,652,74,2,72,16,eh54mfvjtrttgsg1wbjnvxcqz,1,36.7,93.9,2022-12-11T15:01:36.811Z,2022-12-11T15:12:05Z,3941129955,285,,3941129953,56,Back,3941129981,233,595,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420869,596,5,2,72,17,zjawy6qdzk3y69v5pa3zl2cb,1,62,-1.7,2022-12-11T15:01:38.011Z,2022-12-11T15:01:42Z,3941130159,347,,3941130163,233,653,3941130157,56,Right,,,,,,,,,,,,,,,,adp5a6klr2nygqjmdd1ekc8kq,R. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420845,653,5,2,72,17,eh54mfvjtrttgsg1wbjnvxcqz,0,38,101.7,2022-12-11T15:01:38.011Z,2022-12-11T15:12:14Z,3941130177,233,596,3941130035,56,Back,3941130037,347,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420881,597,1,2,72,20,zjawy6qdzk3y69v5pa3zl2cb,0,60.7,0,2022-12-11T15:01:41.554Z,2022-12-11T15:01:45Z,3941130265,213,0.3,3941130259,140,78.1,3941130263,212,19.3,3941130257,56,Right,3941130255,107,,3941130261,141,7.3,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420909,654,8,2,72,26,eh54mfvjtrttgsg1wbjnvxcqz,1,20.1,95,2022-12-11T15:01:47.111Z,2022-12-11T15:01:47Z,3941130421,56,Back,,,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490420911,598,61,2,72,27,zjawy6qdzk3y69v5pa3zl2cb,1,76.8,2,2022-12-11T15:01:47.828Z,2022-12-11T15:01:47Z,3941130427,56,Right,,,,,,,,,,,,,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
