id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,assist,qualifier/15/value,qualifier/17/value,qualifier/18/value
2446443939,731,1,2,87,23,547zzwqbiugzphhnrhj3z5k5i,0,76.6,88.3,2022-08-14T20:48:21.480Z,2022-08-15T10:55:38Z,3708173945,213,3.8,3708173941,141,80.2,3708173937,56,Left,3708173939,140,69.2,3708173943,212,9.5,3709063563,388,,,,,,,,eatq6far6quj8ihqxt3a4iuc4,S. Braem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446542859,763,61,2,87,23,89xivtxk59uzvhdsd6miao6tm,1,25.1,12.7,2022-08-14T20:48:21.789Z,2022-08-15T10:55:38Z,3708741143,56,Back,3709063999,178,,3709063997,21,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446542973,848,3,2,87,24,547zzwqbiugzphhnrhj3z5k5i,0,78.7,85.9,2022-08-14T20:48:23.045Z,2022-08-15T10:55:37Z,3708755539,233,764,3709064119,178,,3708741659,286,,3708741693,465,,3708741657,56,Left,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446543045,764,7,2,87,24,89xivtxk59uzvhdsd6miao6tm,1,21.3,14.1,2022-08-14T20:48:23.178Z,2022-08-15T10:55:37Z,3708755533,233,848,3708742143,384,,3708741945,56,Back,3709064241,389,,3708741947,285,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446543143,849,1,2,87,27,547zzwqbiugzphhnrhj3z5k5i,0,82.2,73,2022-08-14T20:48:26.216Z,2022-08-15T10:55:36Z,3708742383,140,84.5,3708742389,213,5.3,3708742381,56,Center,3708742385,141,67.7,3708742379,155,,3709064387,178,,3708742387,212,4.3,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446443987,694,61,2,87,27,89xivtxk59uzvhdsd6miao6tm,1,16.8,26.8,2022-08-14T20:48:26.423Z,2022-08-15T10:55:36Z,3709064529,21,,3708174263,56,Back,3709064531,178,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444007,695,49,2,87,29,89xivtxk59uzvhdsd6miao6tm,1,18.5,25.6,2022-08-14T20:48:27.543Z,2022-08-15T10:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446443979,732,43,2,87,29,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-14T20:48:27.961Z,2022-08-15T01:09:49Z,3708174189,56,Center,3708741541,144,7,3708741367,286,0,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444039,696,1,2,87,32,89xivtxk59uzvhdsd6miao6tm,0,27.8,3,2022-08-14T20:48:30.787Z,2022-08-15T10:55:34Z,3709064723,178,,3708742557,155,,3708174553,56,Center,3708174561,213,0.8,3708174557,141,41.6,3708174555,140,54.6,3708174563,1,,3708174559,212,38.5,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444041,733,49,2,87,36,547zzwqbiugzphhnrhj3z5k5i,1,45.5,65.5,2022-08-14T20:48:34.622Z,2022-08-15T10:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444095,734,1,2,87,38,547zzwqbiugzphhnrhj3z5k5i,1,47.7,53.8,2022-08-14T20:48:36.594Z,2022-08-15T10:55:32Z,3708174869,140,56.1,3708174875,213,5.2,3709064927,178,,3708174871,141,28.9,3708174867,56,Center,3708174873,212,19.1,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444105,735,1,2,87,42,547zzwqbiugzphhnrhj3z5k5i,0,60.1,41.2,2022-08-14T20:48:41.077Z,2022-08-15T10:55:31Z,3708174943,141,29.1,3708174945,212,40.3,3708174949,1,,3708174941,140,97.7,3708174939,56,Center,3708174947,213,6.1,3709065133,178,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444117,697,52,2,87,49,89xivtxk59uzvhdsd6miao6tm,1,1.5,74.8,2022-08-14T20:48:47.623Z,2022-08-15T10:55:30Z,3708742901,376,,3709065273,178,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444203,698,80,2,87,59,89xivtxk59uzvhdsd6miao6tm,0,7.3,51.8,2022-08-14T20:48:58.277Z,2022-08-15T10:55:30Z,3709065745,178,,,,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444271,699,1,2,88,2,89xivtxk59uzvhdsd6miao6tm,1,12.7,49.3,2022-08-14T20:49:01.056Z,2022-08-15T10:55:30Z,3708175945,212,43.0,3709065857,178,,3708175937,198,,3708175939,56,Back,3708175941,140,48.1,3708175949,1,,3708175947,213,5.8,3708175935,157,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,3708175943,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444279,700,44,2,88,5,89xivtxk59uzvhdsd6miao6tm,1,53.4,36,2022-08-14T20:49:03.646Z,2022-08-15T10:55:29Z,3708200583,286,,3708200579,233,838,3708176001,56,Center,,,,,,,,,,,,,,,,43nbjlhluajhnansrk7xmirkk,M. Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446448151,838,44,2,88,5,547zzwqbiugzphhnrhj3z5k5i,0,46.6,64,2022-08-14T20:49:03.647Z,2022-08-15T10:55:29Z,3708200589,233,700,3708200553,285,,3708200551,56,Back,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444297,701,1,2,88,5,89xivtxk59uzvhdsd6miao6tm,0,52.5,37.7,2022-08-14T20:49:03.697Z,2022-08-15T10:55:29Z,3709066199,388,,3708176073,168,,3708176077,140,70.4,3708176071,3,,3708176079,141,24.3,3708176083,213,5.8,3708176081,212,20.9,3708176075,56,Center,43nbjlhluajhnansrk7xmirkk,M. Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444301,736,1,2,88,6,547zzwqbiugzphhnrhj3z5k5i,1,36,69.6,2022-08-14T20:49:04.875Z,2022-08-15T10:55:28Z,3708176103,141,55.8,3708176099,56,Back,3708176101,140,9.0,3708176105,212,29.9,3709066361,178,,3708176107,213,3.5,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444305,737,49,2,88,9,547zzwqbiugzphhnrhj3z5k5i,1,13.6,61.8,2022-08-14T20:49:07.709Z,2022-08-15T10:55:28Z,,,,,,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444367,738,1,2,88,12,547zzwqbiugzphhnrhj3z5k5i,1,14.4,50,2022-08-14T20:49:10.617Z,2022-08-15T10:55:27Z,3708176523,141,70.3,3708176519,56,Back,3708176525,212,16.8,3708176521,140,23.6,3709066541,178,,3708176527,213,1.0,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444395,739,1,2,88,18,547zzwqbiugzphhnrhj3z5k5i,1,30.8,71.8,2022-08-14T20:49:17.224Z,2022-08-15T10:55:25Z,3708176707,212,13.6,3708176705,141,51.8,3708176709,213,4.6,3708176701,56,Back,3708176703,140,29.9,3709066593,178,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444427,740,1,2,88,22,547zzwqbiugzphhnrhj3z5k5i,1,30,38.4,2022-08-14T20:49:20.495Z,2022-08-15T10:55:25Z,3708176847,212,12.7,3708176845,141,20.6,3708176841,56,Back,3708176849,213,4.4,3709066635,178,,3708176843,140,26.4,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446612893,1184,43,2,88,23,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-14T20:49:21.720Z,2022-08-15T10:23:22Z,3709333501,144,82,3709137709,178,0,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444479,702,43,2,88,23,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-14T20:49:22.263Z,2022-08-15T10:23:50Z,3708177153,140,56.8,3708177157,212,9.1,3708177155,141,72.3,3709068417,178,0,3708177159,213,2.6,3709334419,144,1,3708177151,56,Center,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444457,741,1,2,88,23,547zzwqbiugzphhnrhj3z5k5i,0,31.3,22.4,2022-08-14T20:49:22.298Z,2022-08-15T10:55:24Z,3709066767,178,,3708177033,141,23.7,3708177029,56,Back,3708177035,212,1.8,3708177031,140,32.8,3708177037,213,0.5,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446543411,765,61,2,88,23,89xivtxk59uzvhdsd6miao6tm,1,66.1,79.5,2022-08-14T20:49:22.433Z,2022-08-15T10:55:24Z,3709066979,178,,3708743747,56,Left,,,,,,,,,,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444485,703,49,2,88,24,89xivtxk59uzvhdsd6miao6tm,1,44.2,73.7,2022-08-14T20:49:23.360Z,2022-08-15T10:55:23Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444491,704,1,2,88,24,89xivtxk59uzvhdsd6miao6tm,0,44.3,73.7,2022-08-14T20:49:23.413Z,2022-08-15T10:55:23Z,3708177217,286,,3708177211,233,742,3708177195,141,88.0,3708177193,140,54.3,3709069561,178,,3708177207,236,,3708177197,212,14.3,3708177199,213,0.7,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,3708177191,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444481,742,74,2,88,24,547zzwqbiugzphhnrhj3z5k5i,1,39.2,26.4,2022-08-14T20:49:23.420Z,2022-08-15T10:55:23Z,3709069837,178,,3708177165,56,Back,3708177167,285,,3708177223,233,704,,,,,,,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444503,743,49,2,88,28,547zzwqbiugzphhnrhj3z5k5i,1,49,7.2,2022-08-14T20:49:27.247Z,2022-08-15T10:55:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444523,744,1,2,88,29,547zzwqbiugzphhnrhj3z5k5i,1,49.1,6.8,2022-08-14T20:49:27.765Z,2022-08-15T10:55:21Z,3708177413,56,Right,3708177417,141,15.6,3708177419,212,9.9,3708177415,140,56.6,3709070463,178,,3708177421,213,0.6,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444559,745,1,2,88,33,547zzwqbiugzphhnrhj3z5k5i,1,69.9,13.3,2022-08-14T20:49:31.801Z,2022-08-15T10:55:20Z,3708177619,213,3.5,3709071659,178,,3708177611,141,7.7,3708177615,212,11.6,3708177609,140,59.5,3708177607,56,Right,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444567,746,1,2,88,36,547zzwqbiugzphhnrhj3z5k5i,0,74.7,8.6,2022-08-14T20:49:34.628Z,2022-08-15T10:55:20Z,3708744285,224,,3708177653,140,78.9,3708744287,20,,3708177647,2,,3708177659,213,1.1,3708177651,56,Right,3708177655,141,20.7,3709072273,178,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,3708177657,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444575,705,61,2,88,36,89xivtxk59uzvhdsd6miao6tm,1,18.3,78.4,2022-08-14T20:49:35.138Z,2022-08-15T10:55:19Z,3708177703,56,Back,3709072417,178,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444621,747,1,2,88,38,547zzwqbiugzphhnrhj3z5k5i,1,76.9,24.2,2022-08-14T20:49:37.001Z,2022-08-15T10:55:19Z,3708177963,56,Center,3709072577,178,,3708177971,213,1.6,3708177967,141,34.0,3708177965,140,76.4,3708177969,212,6.7,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444631,748,1,2,88,39,547zzwqbiugzphhnrhj3z5k5i,1,75.7,31.7,2022-08-14T20:49:37.894Z,2022-08-15T10:55:18Z,3708178043,212,18.2,3709072745,178,,3708178037,56,Right,3708178045,213,4.1,3708178041,141,10.4,3708178039,140,65.2,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444641,749,1,2,88,43,547zzwqbiugzphhnrhj3z5k5i,1,64.5,8,2022-08-14T20:49:41.819Z,2022-08-15T10:55:17Z,3708178123,212,8.9,3709072809,178,,3708178121,141,4.6,3708178125,213,6.0,3708178119,140,72.7,3708178117,56,Right,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444685,750,1,2,88,44,547zzwqbiugzphhnrhj3z5k5i,1,70.9,3.4,2022-08-14T20:49:42.852Z,2022-08-15T10:55:17Z,3708178363,56,Right,3708178371,213,1.3,3708178367,141,9.5,3709072921,178,,3708178369,212,4.3,3708178365,140,72.0,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444713,751,1,2,88,47,547zzwqbiugzphhnrhj3z5k5i,1,76.7,9.4,2022-08-14T20:49:46.287Z,2022-08-15T10:55:15Z,3708178527,141,13.1,3708178529,212,18.1,3708178525,140,93.8,3709073019,178,,3708178531,213,0.1,3708178523,56,Right,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446613275,1222,43,2,88,50,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2022-08-14T20:49:49.169Z,2022-08-15T08:25:04Z,3709139783,178,0,3709139845,144,82,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444721,752,1,2,88,50,547zzwqbiugzphhnrhj3z5k5i,0,95.3,20,2022-08-14T20:49:49.201Z,2022-08-15T10:34:59Z,3708744565,224,,3708178553,155,,3708178557,140,90.4,3709073149,178,,3708178559,141,21.3,3708178551,2,,3708178887,233,706,3708178891,286,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,3708744569,20,,3708178561,212,5.2,3708178885,236,,3708178555,56,Center,3708178563,213,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444729,706,12,2,88,50,89xivtxk59uzvhdsd6miao6tm,1,4.2,77,2022-08-14T20:49:49.347Z,2022-08-15T10:55:15Z,3708178589,56,Back,3708178903,233,752,3709073193,178,,3708178861,185,,,,,,,,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444781,753,1,2,88,56,547zzwqbiugzphhnrhj3z5k5i,1,91.8,6.7,2022-08-14T20:49:54.936Z,2022-08-15T10:55:14Z,3709073323,178,,3708178927,140,74.6,3708178933,212,20.2,3708178925,56,Right,3708178929,141,20.1,3708178935,213,2.7,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444791,754,1,2,88,57,547zzwqbiugzphhnrhj3z5k5i,1,83.4,12.6,2022-08-14T20:49:56.244Z,2022-08-15T10:55:13Z,3708179015,213,3.2,3708179011,141,10.3,3708179007,56,Right,3708179013,212,15.2,3709073723,178,,3708179009,140,69.0,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444795,755,1,2,88,59,547zzwqbiugzphhnrhj3z5k5i,1,76.4,8.3,2022-08-14T20:49:57.553Z,2022-08-15T10:55:12Z,3708179051,212,5.2,3709073767,178,,3708179049,141,15.3,3708179045,56,Right,3708179053,213,2.0,3708179047,140,74.4,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444807,756,1,2,88,59,547zzwqbiugzphhnrhj3z5k5i,1,78.7,17.4,2022-08-14T20:49:58.057Z,2022-08-15T10:55:12Z,3708179133,56,Right,3708179139,212,3.6,3709074673,178,,3708179135,140,80.7,3708179137,141,13.1,3708179141,213,5.3,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444819,757,50,2,89,0,547zzwqbiugzphhnrhj3z5k5i,1,81.4,13.9,2022-08-14T20:49:59.165Z,2022-08-15T12:58:46Z,3708180969,233,707,3708179207,286,,3708179205,56,Right,,,,,,,,,,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444815,707,7,2,89,0,89xivtxk59uzvhdsd6miao6tm,0,18.6,86.1,2022-08-14T20:49:59.221Z,2022-08-15T12:58:46Z,3708180947,233,757,3709074851,178,,3708179191,56,Back,3708744915,385,,3708179193,285,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444831,758,1,2,89,2,547zzwqbiugzphhnrhj3z5k5i,1,76.8,12.2,2022-08-14T20:50:00.565Z,2022-08-15T10:55:11Z,3708179323,141,4.7,3709075053,178,,3708179327,213,5.6,3708179321,140,82.3,3708179325,212,7.7,3708179319,56,Right,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444839,759,1,2,89,5,547zzwqbiugzphhnrhj3z5k5i,1,78.9,4,2022-08-14T20:50:03.853Z,2022-08-15T10:55:10Z,3708179373,213,1.4,3708179371,212,7.7,3708179367,140,79.9,3709075185,178,,3708179369,141,15.2,3708179365,56,Right,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444853,760,1,2,89,6,547zzwqbiugzphhnrhj3z5k5i,1,78.1,10.4,2022-08-14T20:50:05.043Z,2022-08-15T10:55:09Z,3709075353,178,,3708179439,140,72.8,3708179445,213,3.3,3708179441,141,9.5,3708179437,56,Right,3708179443,212,5.6,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444883,761,1,2,89,8,547zzwqbiugzphhnrhj3z5k5i,1,71,6.4,2022-08-14T20:50:06.699Z,2022-08-15T10:55:08Z,3708179643,213,2.7,3708179637,140,58.1,3709075425,178,,3708179641,212,15.2,3708179639,141,16.4,3708179635,56,Right,,,,,,,cngitl9unybpxpdle1nlc5qms,M. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444911,762,1,2,89,11,547zzwqbiugzphhnrhj3z5k5i,1,58,28.2,2022-08-14T20:50:10.012Z,2022-08-15T10:55:07Z,3708179803,140,57.6,3708179807,212,6.8,3709075547,178,,3708179799,56,Center,3708179809,213,1.6,3708179805,141,38.2,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444945,763,1,2,89,13,547zzwqbiugzphhnrhj3z5k5i,1,57.1,45.7,2022-08-14T20:50:11.743Z,2022-08-15T10:55:07Z,3708180031,141,82.3,3708180035,213,1.3,3708180027,56,Left,3709075653,178,,3708180029,140,62.8,3708180033,212,25.6,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444973,764,1,2,89,18,547zzwqbiugzphhnrhj3z5k5i,0,71.2,79.2,2022-08-14T20:50:16.754Z,2022-08-15T10:55:06Z,3708180193,196,,3708180207,1,,3708180205,213,5.2,3708180199,141,0.0,3708180195,56,Right,3708180189,155,,3709075755,178,,3708180203,212,61.1,c3jbxepn3kto8fqtdewnghp05,Borja López,3708180197,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445213,708,5,2,89,22,89xivtxk59uzvhdsd6miao6tm,1,4.6,102,2022-08-14T20:50:21.168Z,2022-08-15T07:27:34Z,3708181523,56,Back,3708181525,347,,3708181541,233,765,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446444975,765,5,2,89,22,547zzwqbiugzphhnrhj3z5k5i,0,95.4,-2,2022-08-14T20:50:21.168Z,2022-08-15T07:27:34Z,3708180223,347,,3708181551,233,708,3708180221,56,Right,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445251,709,1,2,89,44,89xivtxk59uzvhdsd6miao6tm,0,7.2,100,2022-08-14T20:50:42.547Z,2022-08-15T11:16:04Z,3708181793,212,37.8,3708181785,107,,3708181789,140,42.5,3708181797,1,,3708181787,56,Back,3708181791,141,90.6,3708181795,213,6.1,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445261,766,49,2,89,47,547zzwqbiugzphhnrhj3z5k5i,1,53.6,11.7,2022-08-14T20:50:46.345Z,2022-08-15T10:55:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445291,767,1,2,89,50,547zzwqbiugzphhnrhj3z5k5i,1,57.6,12.5,2022-08-14T20:50:48.857Z,2022-08-15T10:55:04Z,3708745753,213,5.1,3708182037,56,Right,3708745749,141,10.8,3708745751,212,1.3,3709076553,178,,3708745747,140,58.1,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445331,768,1,2,89,51,547zzwqbiugzphhnrhj3z5k5i,1,59,8.6,2022-08-14T20:50:49.857Z,2022-08-15T10:55:03Z,3708182361,213,2.9,3708182353,56,Back,3708182357,141,17.6,3709076673,178,,3708182359,212,21.9,3708182355,140,39.0,,,,,,,1ida40i5ob58takouu5a7r2l1,R. Tsouka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445301,710,43,2,89,51,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-14T20:50:50.363Z,2022-08-15T01:12:39Z,3708182091,285,0,3708182089,56,Back,3708182113,233,767,3708745557,144,7,,,,,,,,,,,,,43nbjlhluajhnansrk7xmirkk,M. Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446445335,769,1,2,89,56,547zzwqbiugzphhnrhj3z5k5i,1,47.4,41.3,2022-08-14T20:50:55.439Z,2022-08-15T10:55:02Z,3708182387,213,2.1,3708182381,140,39.4,3709076779,178,,3708182385,212,15.5,3708182379,56,Back,3708182383,141,60.5,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
