id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2502241961,676,1,2,78,59,1oyb7oym5nwzny8vxf03szd2h,1,35,83.3,2023-01-29T19:12:02.239Z,2023-01-30T10:45:05Z,4004098013,178,,4003429943,140,9.4,4003429949,213,3.7,4003429947,212,32.1,4003429951,1,,4003429941,56,Back,4003429945,141,57.5,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502241977,677,1,2,79,3,1oyb7oym5nwzny8vxf03szd2h,1,11.8,63.2,2023-01-29T19:12:06.482Z,2023-01-30T10:45:04Z,4003430069,213,0.3,4003430061,56,Back,4003430059,157,,4003430063,140,44.4,4003430067,212,35.7,4004098029,178,,4003430071,1,,4003430065,141,78.1,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502241981,678,1,2,79,6,1oyb7oym5nwzny8vxf03szd2h,1,45.3,79,2023-01-29T19:12:08.871Z,2023-01-30T10:45:04Z,4003430093,168,,4003430101,212,12.2,4003430099,141,76.3,4003430103,213,6.1,4003430091,3,,4004098075,178,,4003430097,140,56.8,4003430095,56,Center,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502241989,679,1,2,79,8,1oyb7oym5nwzny8vxf03szd2h,1,56.1,68.3,2023-01-29T19:12:11.072Z,2023-01-30T10:45:03Z,4003430149,141,57.3,4004098105,178,,4003430151,212,14.1,4003430153,213,3.7,4003430147,140,44.7,4003430145,56,Back,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242009,680,1,2,79,9,1oyb7oym5nwzny8vxf03szd2h,1,46.6,58.2,2023-01-29T19:12:12.445Z,2023-01-30T10:45:03Z,4004098177,178,,4003430283,140,55.6,4003430289,213,5.6,4003430287,212,12.7,4003430281,56,Center,4003430285,141,45.7,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242029,681,1,2,79,12,1oyb7oym5nwzny8vxf03szd2h,1,57,36.1,2023-01-29T19:12:14.850Z,2023-01-30T10:45:02Z,4004098223,178,,4003430405,212,17.6,4003430407,213,4.5,4003430403,141,10.6,4003430401,140,54.0,4003430399,56,Right,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502369017,1419,43,2,79,12,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-29T19:12:14.939Z,2023-01-30T08:20:11Z,4004117651,399,430368,4004117805,144,83,,,,,,,,,,,,,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242039,682,1,2,79,18,1oyb7oym5nwzny8vxf03szd2h,1,71.5,30,2023-01-29T19:12:20.945Z,2023-01-30T10:45:01Z,4003430483,140,68.2,4003430481,56,Center,4004098555,178,,4003430489,213,2.0,4003430485,141,42.5,4003430487,212,9.2,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242041,683,1,2,79,20,1oyb7oym5nwzny8vxf03szd2h,0,71.6,42.6,2023-01-29T19:12:22.760Z,2023-01-30T10:45:00Z,4003430497,140,69.0,4003430495,56,Center,4003430499,141,48.8,4003430501,212,5.0,4004098573,178,,4003430503,213,2.1,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502311845,889,8,2,79,20,547zzwqbiugzphhnrhj3z5k5i,1,26.5,48.1,2023-01-29T19:12:23.208Z,2023-01-30T10:44:59Z,4003824267,56,Back,4004098589,178,,4003824441,383,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242059,774,50,2,79,21,547zzwqbiugzphhnrhj3z5k5i,1,27.2,51.5,2023-01-29T19:12:24.154Z,2023-01-30T10:44:59Z,4003430701,233,684,4003430591,285,,4003430589,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242073,684,7,2,79,21,1oyb7oym5nwzny8vxf03szd2h,1,72.8,48.5,2023-01-29T19:12:24.226Z,2023-01-30T10:44:59Z,4004098863,178,,4003430671,286,,4003430669,56,Center,4003430677,233,774,4003824771,385,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242055,773,49,2,79,22,547zzwqbiugzphhnrhj3z5k5i,1,31.5,54.6,2023-01-29T19:12:25.510Z,2023-01-30T10:44:58Z,,,,,,,,,,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242067,775,1,2,79,23,547zzwqbiugzphhnrhj3z5k5i,0,31.9,55.6,2023-01-29T19:12:25.610Z,2023-01-30T10:44:58Z,4003430635,213,0.4,4003430625,155,,4003430627,56,Center,4004098933,178,,4003430631,141,70.8,4003430629,140,56.1,4003430633,212,27.4,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242079,685,49,2,79,25,1oyb7oym5nwzny8vxf03szd2h,1,46,32.8,2023-01-29T19:12:27.715Z,2023-01-30T10:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242107,686,1,2,79,27,1oyb7oym5nwzny8vxf03szd2h,1,47.4,33.1,2023-01-29T19:12:29.561Z,2023-01-30T10:44:56Z,4004098991,178,,4003430803,140,48.1,4003430809,213,1.5,4003430801,56,Back,4003430807,212,9.4,4003430805,141,46.9,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242121,687,1,2,79,28,1oyb7oym5nwzny8vxf03szd2h,1,48.2,42.2,2023-01-29T19:12:30.935Z,2023-01-30T10:44:56Z,4003430881,212,10.5,4003430877,141,38.6,4003430869,56,Back,4003430885,213,3.4,4003430873,140,38.5,4004099011,178,,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242133,688,1,2,79,29,1oyb7oym5nwzny8vxf03szd2h,1,39.3,34.9,2023-01-29T19:12:32.416Z,2023-01-30T10:44:55Z,4003430955,56,Right,4003430957,140,54.0,4003430953,155,,4003430961,212,25.4,4003430963,213,5.4,4004099019,178,,4003430959,141,5.3,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242137,689,1,2,79,32,1oyb7oym5nwzny8vxf03szd2h,0,57,1,2023-01-29T19:12:34.863Z,2023-01-30T10:44:55Z,4003430991,141,22.7,4003430989,140,42.5,4004099049,178,,4003430993,212,21.2,4003430995,213,2.4,4003430987,56,Back,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242159,776,8,2,79,33,547zzwqbiugzphhnrhj3z5k5i,1,52.4,75.2,2023-01-29T19:12:36.074Z,2023-01-30T10:44:55Z,4003825505,385,,4004099073,178,,4003431075,56,Center,,,,,,,,,,,,,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242195,690,1,2,79,34,1oyb7oym5nwzny8vxf03szd2h,1,47.3,36.3,2023-01-29T19:12:37.045Z,2023-01-30T10:44:54Z,4003431255,56,Center,4003431265,212,6.3,4004099091,178,,4003431259,140,52.7,4003431269,213,0.5,4003431261,141,40.4,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502312309,813,3,2,79,36,1oyb7oym5nwzny8vxf03szd2h,0,58,43.7,2023-01-29T19:12:38.734Z,2023-01-30T10:44:54Z,4003826283,467,c3jbxepn3kto8fqtdewnghp05,4003826277,56,Center,4003826281,464,,4004099115,178,,4003826279,286,,,,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242197,691,4,2,79,36,1oyb7oym5nwzny8vxf03szd2h,1,57.6,43.7,2023-01-29T19:12:39.079Z,2023-01-30T10:44:53Z,4003431281,265,,4003431275,13,,4003431353,233,777,4003431277,56,Center,4003431283,286,,4003431279,152,,,,,,,,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242207,777,4,2,79,36,547zzwqbiugzphhnrhj3z5k5i,0,42.4,56.3,2023-01-29T19:12:39.080Z,2023-01-30T10:44:53Z,4003431347,285,,4003431345,265,,4003431371,233,691,4003431341,56,Back,4003431339,13,,4003431343,152,,4004099155,178,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242215,778,17,2,79,40,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-29T19:12:43.528Z,2023-01-30T07:46:59Z,4003431389,392,,4003431387,31,,4003431391,13,243,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242379,692,1,2,80,3,1oyb7oym5nwzny8vxf03szd2h,1,58.8,34.8,2023-01-29T19:13:05.623Z,2023-01-30T10:44:52Z,4003432257,140,61.4,4004099343,178,,4003432255,56,Right,4003432261,212,17.4,4003432253,152,,4003432259,141,9.5,4003432251,5,,4003432263,213,4.9,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242399,693,1,2,80,5,1oyb7oym5nwzny8vxf03szd2h,1,61.8,9.3,2023-01-29T19:13:07.791Z,2023-01-30T10:44:52Z,4003432403,213,1.4,4003432401,212,14.9,4003432399,141,31.0,4004099363,178,,4003432395,56,Center,4003432397,140,63.9,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242423,694,2,2,80,8,1oyb7oym5nwzny8vxf03szd2h,1,69.5,33.8,2023-01-29T19:13:11.313Z,2023-01-30T10:44:50Z,4003432529,141,77.0,4003432859,7,4f8xb5sbyksacxmifi375h7qi,4004099383,178,,4003432535,1,,4003432525,56,Center,4003432527,140,84.6,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242459,779,55,2,80,8,547zzwqbiugzphhnrhj3z5k5i,1,22,41.7,2023-01-29T19:13:11.314Z,2023-01-30T10:44:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242601,780,1,2,80,28,547zzwqbiugzphhnrhj3z5k5i,1,13.2,41.4,2023-01-29T19:13:30.816Z,2023-01-30T10:44:49Z,4003433525,213,1.1,4003433515,241,,4003433517,56,Back,4004099457,178,,4003433513,155,,4003433523,212,29.4,4003433643,189,,4003433521,141,80.2,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,4003433511,5,4003433519,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502313789,890,1,2,80,31,547zzwqbiugzphhnrhj3z5k5i,1,30.7,82.4,2023-01-29T19:13:33.966Z,2023-01-30T10:44:49Z,4003832809,1,,4003832801,140,61.4,4003832799,56,Left,4003832803,141,79.2,4003832807,213,6.2,4004099487,178,,4003832805,212,32.3,4003832797,155,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502313985,891,61,2,80,33,547zzwqbiugzphhnrhj3z5k5i,0,68.8,77.1,2023-01-29T19:13:36.337Z,2023-01-30T10:44:49Z,4004099567,21,,4004099569,388,,4003833761,56,Center,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242597,695,49,2,80,35,1oyb7oym5nwzny8vxf03szd2h,1,34.9,16.4,2023-01-29T19:13:37.714Z,2023-01-30T10:44:48Z,,,,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242615,696,1,2,80,37,1oyb7oym5nwzny8vxf03szd2h,1,39.8,10.7,2023-01-29T19:13:40.136Z,2023-01-30T10:44:47Z,4003433625,140,43.4,4003433627,141,35.4,4003433623,56,Back,4003433631,213,1.3,4004099633,178,,4003433629,212,17.2,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242629,697,1,2,80,39,1oyb7oym5nwzny8vxf03szd2h,1,45.8,30.7,2023-01-29T19:13:41.763Z,2023-01-30T10:44:46Z,4003433725,213,2.4,4003433717,56,Back,4004099675,178,,4003433721,141,46.4,4003433719,140,34.7,4003433723,212,15.8,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242637,698,1,2,80,41,1oyb7oym5nwzny8vxf03szd2h,1,40,46.2,2023-01-29T19:13:44.216Z,2023-01-30T10:44:45Z,4004099701,178,,4003433775,212,21.2,4003433769,140,28.5,4003433771,141,71.8,4003433767,56,Back,4003433779,213,2.2,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242665,699,1,2,80,44,1oyb7oym5nwzny8vxf03szd2h,1,28.8,70.7,2023-01-29T19:13:46.660Z,2023-01-30T10:44:44Z,4003433971,141,53.6,4004099733,178,,4003433967,56,Back,4003433973,212,23.4,4003433975,213,3.7,4003433969,140,9.5,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242679,700,1,2,80,48,1oyb7oym5nwzny8vxf03szd2h,0,11.3,41.8,2023-01-29T19:13:50.815Z,2023-01-30T10:44:43Z,4003434079,140,52.0,4003434087,1,,4003434085,213,6.0,4004099759,178,,4003434083,212,44.5,4003434077,56,Center,4003434075,157,,4003434081,141,23.4,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242681,781,61,2,80,51,547zzwqbiugzphhnrhj3z5k5i,0,48.5,76.4,2023-01-29T19:13:53.994Z,2023-01-30T10:44:43Z,4003434103,56,Back,4004099797,21,,4004099799,178,,,,,,,,,,,,,,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242683,701,1,2,80,52,1oyb7oym5nwzny8vxf03szd2h,1,45.3,29.1,2023-01-29T19:13:55.358Z,2023-01-30T10:44:43Z,4003434119,213,5.4,4003434111,56,Right,4003434113,140,52.1,4003434117,212,11.8,4003434115,141,15.3,4004099837,178,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242725,702,1,2,80,54,1oyb7oym5nwzny8vxf03szd2h,1,51.2,15.9,2023-01-29T19:13:57.086Z,2023-01-30T10:44:42Z,4003434397,212,36.0,4003434385,56,Right,4003434399,213,0.1,4003434401,1,,4004099875,178,,4003434389,140,85.4,4003434393,141,19.7,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502369237,1420,83,2,81,0,547zzwqbiugzphhnrhj3z5k5i,1,2.6,63.6,2023-01-29T19:14:03.026Z,2023-01-30T10:44:41Z,4004118721,399,421002,,,,,,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242729,703,61,2,81,0,1oyb7oym5nwzny8vxf03szd2h,0,97.5,36.7,2023-01-29T19:14:03.075Z,2023-01-30T10:44:40Z,4003434409,56,Center,4004099975,178,,,,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242735,782,52,2,81,1,547zzwqbiugzphhnrhj3z5k5i,1,2.3,58.4,2023-01-29T19:14:03.750Z,2023-01-30T10:44:40Z,4003834545,376,,4004100071,389,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242777,783,1,2,81,6,547zzwqbiugzphhnrhj3z5k5i,1,14.5,60.8,2023-01-29T19:14:08.768Z,2023-01-30T10:44:40Z,4003434647,123,,4003434657,213,0.9,4004100167,178,,4003434655,212,24.9,4003434653,141,89.7,4003434649,56,Back,4003434651,140,29.1,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242813,784,1,2,81,11,547zzwqbiugzphhnrhj3z5k5i,1,43.6,91.6,2023-01-29T19:14:14.117Z,2023-01-30T10:44:38Z,4003434865,140,77.4,4003434871,213,6.2,4003434867,141,87.2,4003434873,1,,4003434869,212,35.6,4004100291,178,,4003434863,56,Left,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242817,785,4,2,81,13,547zzwqbiugzphhnrhj3z5k5i,1,74.1,81.2,2023-01-29T19:14:16.356Z,2023-01-30T10:44:38Z,4003434941,233,704,4003434915,56,Left,4003434921,286,,4003434917,152,,4003434919,265,,4003434913,13,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242819,704,4,2,81,13,1oyb7oym5nwzny8vxf03szd2h,0,25.9,18.8,2023-01-29T19:14:16.357Z,2023-01-30T10:44:37Z,4003434931,265,,4003434929,152,,4003434933,285,,4004100363,178,,4003434947,233,785,4003434927,56,Back,4003434925,13,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502242889,705,17,2,81,25,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T19:14:28.180Z,2023-01-30T07:49:17Z,4003435187,31,,4003435189,392,,4003435191,13,243,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243077,786,1,2,82,12,547zzwqbiugzphhnrhj3z5k5i,0,79.8,88.3,2023-01-29T19:15:15.187Z,2023-01-30T10:44:37Z,4003436399,212,43.1,4003436401,213,5.3,4003436389,155,,4003436403,1,,4003436385,2,,4003436395,140,100.0,4003838377,223,,4003436391,152,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,4003838379,20,4003436393,56,Center,4004100553,178,,4003436397,141,34.3,4003436387,5,,,,,,,,,,,,,,,,,,,,,,,
2502243083,706,5,2,82,14,1oyb7oym5nwzny8vxf03szd2h,1,-1,65.2,2023-01-29T19:15:17.505Z,2023-01-30T07:49:28Z,4003436417,56,Back,4003436419,346,,4003436421,233,787,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243079,787,5,2,82,14,547zzwqbiugzphhnrhj3z5k5i,0,101,34.8,2023-01-29T19:15:17.505Z,2023-01-30T07:49:28Z,4003436407,346,,4003436439,233,706,4003436405,56,Center,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243261,707,1,2,82,45,1oyb7oym5nwzny8vxf03szd2h,0,5.7,42.9,2023-01-29T19:15:48.498Z,2023-01-30T10:42:35Z,4003437543,124,,4003437553,213,6.2,4003437551,212,50.6,4003437559,74,,4003437549,141,37.3,4003437555,1,,4003437545,56,Center,4003437547,140,53.8,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243281,788,44,2,82,48,547zzwqbiugzphhnrhj3z5k5i,1,48.5,63.3,2023-01-29T19:15:51.386Z,2023-01-30T10:44:37Z,4003437627,285,,4003437625,56,Back,4003437635,233,708,,,,,,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243273,708,44,2,82,48,1oyb7oym5nwzny8vxf03szd2h,0,51.5,36.7,2023-01-29T19:15:51.387Z,2023-01-30T10:44:36Z,4003437605,56,Center,4003437607,286,,4003437661,233,788,,,,,,,,,,,,,,,,13d7ao0j091449ia61cuut87p,M. Rits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243295,789,1,2,82,48,547zzwqbiugzphhnrhj3z5k5i,1,48,64.2,2023-01-29T19:15:51.410Z,2023-01-30T10:44:36Z,4003437727,213,5.1,4003437717,3,,4003437725,212,14.1,4003437723,141,45.4,4004100657,388,,4003437719,56,Center,4003437721,140,53.6,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243297,790,49,2,82,50,547zzwqbiugzphhnrhj3z5k5i,1,53.9,54.6,2023-01-29T19:15:52.884Z,2023-01-30T10:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502369301,1424,43,2,82,50,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-29T19:15:52.929Z,2023-01-30T10:42:23Z,4004194459,144,67,4004118937,233,1251,,,,,,,,,,,,,,,,,,,55uupregn272wdtpnundb8z1m,C. Offor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502369299,1251,43,2,82,50,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-29T19:15:52.930Z,2023-01-30T10:42:23Z,4004118943,233,1424,4004194463,144,67,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243309,791,1,2,82,50,547zzwqbiugzphhnrhj3z5k5i,1,53.7,55.9,2023-01-29T19:15:52.987Z,2023-01-30T11:13:34Z,4003437785,56,Center,4003437787,140,53.1,4003437791,212,2.4,4003437789,141,59.3,4004100771,178,,4003437793,213,1.8,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243333,792,1,2,82,51,547zzwqbiugzphhnrhj3z5k5i,1,53.7,66.8,2023-01-29T19:15:53.963Z,2023-01-30T10:44:35Z,4003437905,140,63.8,4003437907,141,28.5,4004101741,178,,4003437903,56,Center,4003840939,155,,4003437911,213,5.1,4003437909,212,28.1,,,,9e6u0dxjpjoyfc0f87vtem85x,Dani Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243355,793,1,2,82,55,547zzwqbiugzphhnrhj3z5k5i,1,69.1,31.5,2023-01-29T19:15:58.376Z,2023-01-30T10:44:33Z,4003438031,196,,4003438043,1,,4003438039,212,48.1,4003438029,155,,4003438033,56,Left,4003438041,213,1.0,4003438035,140,93.1,4003438037,141,91.7,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,4004101765,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243359,794,61,2,82,58,547zzwqbiugzphhnrhj3z5k5i,0,85.9,81.6,2023-01-29T19:16:00.722Z,2023-01-30T10:44:33Z,4004101987,388,,4003438047,56,Left,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243481,709,5,2,83,0,1oyb7oym5nwzny8vxf03szd2h,1,4.5,-1.1,2023-01-29T19:16:03.226Z,2023-01-30T07:51:59Z,4003438619,347,,4003438617,56,Back,4003438621,233,795,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502243365,795,5,2,83,0,547zzwqbiugzphhnrhj3z5k5i,0,95.5,101.1,2023-01-29T19:16:03.226Z,2023-01-30T07:51:59Z,4003438073,56,Left,4003438641,233,709,4003438075,347,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
