id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2507254883,802,1,2,86,6,547zzwqbiugzphhnrhj3z5k5i,0,78.8,89.7,2023-02-12T20:03:44.645Z,2023-02-13T09:33:17Z,4029728917,140,100.0,4029728915,56,Center,4030317661,20,,4030317659,223,,4029728913,155,,4029729427,1,,4029728919,141,36.7,4029728923,213,5.3,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,4029728911,2,4029728921,212,42.9,4030469745,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254895,805,5,2,86,9,547zzwqbiugzphhnrhj3z5k5i,0,100.8,40.1,2023-02-12T20:03:47.385Z,2023-02-13T06:56:26Z,4029728985,56,Center,4029729033,233,839,4029728987,346,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254899,839,5,2,86,9,2b57rbw94i9ohnbch52owvqtq,1,-0.8,59.9,2023-02-12T20:03:47.385Z,2023-02-13T06:56:25Z,4029729001,56,Back,4029729025,233,805,4029729003,346,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254885,803,43,2,86,10,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T20:03:48.974Z,2023-02-12T20:03:59Z,4029729005,233,838,4029728933,56,Center,4029729257,144,44,4029728935,286,0,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254893,838,43,2,86,10,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T20:03:48.975Z,2023-02-12T20:04:00Z,4029728979,56,Back,4029728981,285,0,4029729263,144,44,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507254889,804,43,2,86,11,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T20:03:49.494Z,2023-02-12T20:04:01Z,4029728963,250,0,4029728953,22,0,4029728955,17,0,4029728957,56,Center,4029729295,144,39,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255061,806,18,2,86,30,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T20:04:08.715Z,2023-02-13T06:56:40Z,4029729839,42,,4029729841,44,Defender,4029729885,55,807,4029729843,59,14,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255065,807,19,2,86,30,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T20:04:08.716Z,2023-02-13T06:56:41Z,4029729933,292,0,4029729865,42,,4029729873,44,Defender,4029729871,59,5,4029729869,145,2,4029729935,293,0,4029729875,55,806,,,,3ve1os3e9tjd2isgxt11vzaei,O. Drambaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255171,841,1,2,86,50,2b57rbw94i9ohnbch52owvqtq,1,4.8,42,2023-02-12T20:04:28.514Z,2023-02-13T09:33:16Z,4029730447,213,6.3,4029730445,212,61.8,4029730437,124,,4029730449,1,,4029730443,141,40.1,4029730453,74,,4029730439,56,Center,4029730441,140,63.6,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255173,842,61,2,86,54,2b57rbw94i9ohnbch52owvqtq,1,61.4,31.8,2023-02-12T20:04:32.269Z,2023-02-13T09:33:16Z,4030470279,178,,4029730467,56,Center,,,,,,,,,,,,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255191,843,1,2,86,57,2b57rbw94i9ohnbch52owvqtq,1,52.8,22,2023-02-12T20:04:35.377Z,2023-02-13T09:33:15Z,4029730605,213,3.3,4029730597,56,Back,4029730601,141,17.3,4029730599,140,35.7,4029730603,212,18.2,4030470347,178,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255213,844,1,2,86,58,2b57rbw94i9ohnbch52owvqtq,1,43.5,11.5,2023-02-12T20:04:36.975Z,2023-02-13T09:33:14Z,4030470377,178,,4029730727,56,Right,4029730731,141,11.1,4029730729,140,55.4,4029730735,212,12.5,4029730737,213,6.3,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255231,845,1,2,87,2,2b57rbw94i9ohnbch52owvqtq,0,57,3.2,2023-02-12T20:04:40.230Z,2023-02-13T09:33:12Z,4029730865,1,,4029730857,140,86.2,4029730855,56,Center,4029730853,155,,4029730861,212,40.5,4029730859,141,42.1,4030470429,178,,4029730863,213,0.7,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255235,808,52,2,87,5,547zzwqbiugzphhnrhj3z5k5i,1,15.6,60.6,2023-02-12T20:04:43.351Z,2023-02-13T09:33:12Z,4030318149,377,,4030470475,178,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255285,809,1,2,87,8,547zzwqbiugzphhnrhj3z5k5i,0,15.5,47.8,2023-02-12T20:04:46.906Z,2023-02-13T09:33:11Z,4029731187,212,52.7,4029731185,141,36.1,4029731189,213,6.1,4029731179,199,,4029731183,140,65.1,4029731193,1,,4029731181,56,Center,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255321,846,1,2,87,12,2b57rbw94i9ohnbch52owvqtq,1,36,57.7,2023-02-12T20:04:50.172Z,2023-02-13T09:33:11Z,4029731367,212,18.8,4030470595,178,,4029731365,141,54.6,4029731363,140,18.2,4029731369,213,3.3,4029731361,56,Back,4029731359,3,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255337,847,1,2,87,13,2b57rbw94i9ohnbch52owvqtq,1,22.9,57.5,2023-02-12T20:04:52.017Z,2023-02-13T09:55:37Z,4029731465,213,3.5,4029731457,141,49.6,4029731445,3,,4029731449,56,Back,4030471215,178,,4029731453,140,10.3,4029731461,212,14.3,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255341,848,52,2,87,15,2b57rbw94i9ohnbch52owvqtq,1,11,51.5,2023-02-12T20:04:53.173Z,2023-02-13T09:33:10Z,4030318855,377,,4030471499,178,,,,,,,,,,,,,,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255379,849,1,2,87,19,2b57rbw94i9ohnbch52owvqtq,1,12.3,52.5,2023-02-12T20:04:57.926Z,2023-02-13T09:33:10Z,4029731725,212,26.7,4029731727,213,5.1,4030471569,178,,4029731717,123,,4029731721,140,21.1,4029731723,141,15.6,4029731719,56,Back,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255401,850,1,2,87,22,2b57rbw94i9ohnbch52owvqtq,1,20,15.6,2023-02-12T20:05:00.541Z,2023-02-13T09:33:09Z,4030471631,178,,4029731851,212,9.0,4029731849,141,20.7,4029731853,213,0.4,4029731845,56,Back,4029731847,140,27.9,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255419,851,1,2,87,24,2b57rbw94i9ohnbch52owvqtq,1,28.4,18.7,2023-02-12T20:05:02.932Z,2023-02-13T09:33:08Z,4029731915,140,30.8,4029731917,141,10.3,4030471719,178,,4029731921,213,5.1,4029731913,56,Back,4029731919,212,6.2,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255475,852,1,2,87,26,2b57rbw94i9ohnbch52owvqtq,1,36.9,3.5,2023-02-12T20:05:04.952Z,2023-02-13T09:33:07Z,4030471765,178,,4029732211,56,Back,4029732215,141,21.0,4029732219,213,2.1,4029732217,212,13.6,4029732213,140,30.6,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507365719,951,3,2,87,28,2b57rbw94i9ohnbch52owvqtq,0,39,16.6,2023-02-12T20:05:06.432Z,2023-02-13T09:33:06Z,4030319443,465,,4030319439,56,Back,4030319445,467,az21s916gcylcjy5riyia9239,4030319441,286,,4030471947,178,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255477,853,4,2,87,28,2b57rbw94i9ohnbch52owvqtq,1,39.8,15.7,2023-02-12T20:05:06.739Z,2023-02-13T09:33:06Z,4029732227,152,,4029732225,56,Back,4029732241,233,810,4029732223,13,,4029732229,265,,4029732245,286,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255467,810,4,2,87,28,547zzwqbiugzphhnrhj3z5k5i,0,60.2,84.3,2023-02-12T20:05:06.740Z,2023-02-13T09:33:05Z,4029732151,56,Left,4029732253,233,853,4030472003,178,,4029732149,13,,4029732153,152,,4029732155,265,,4029732157,285,,,,,az21s916gcylcjy5riyia9239,J. Vossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255555,854,1,2,87,38,2b57rbw94i9ohnbch52owvqtq,1,40.1,14.2,2023-02-12T20:05:16.391Z,2023-02-13T09:33:05Z,4029732681,141,70.2,4029732679,140,64.2,4029732683,212,45.7,4029732669,5,,4029732675,152,,4029732687,1,,4030472071,178,,4029732673,155,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,4029732685,213,4029732677,56,Center,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2507255569,855,44,2,87,41,2b57rbw94i9ohnbch52owvqtq,1,73.5,67.1,2023-02-12T20:05:19.249Z,2023-02-13T09:33:05Z,4029732749,56,Center,4029732751,286,,4029732767,233,811,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255561,811,44,2,87,41,547zzwqbiugzphhnrhj3z5k5i,0,26.5,32.9,2023-02-12T20:05:19.250Z,2023-02-13T09:33:04Z,4029732715,56,Back,4029732719,285,,4029732777,233,855,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255579,856,1,2,87,41,2b57rbw94i9ohnbch52owvqtq,0,73.4,68.4,2023-02-12T20:05:19.330Z,2023-02-13T09:33:04Z,4029732807,212,11.7,4029732805,141,60.5,4030472223,388,,4029732803,140,83.3,4029732809,213,5.8,4029732801,56,Center,4029732799,3,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255601,812,12,2,87,42,547zzwqbiugzphhnrhj3z5k5i,1,17.9,37.6,2023-02-12T20:05:20.957Z,2023-02-13T09:33:03Z,4029732905,140,36.3,4030472277,178,,4029732909,212,20.9,4029732907,141,25.9,4029732903,56,Back,4029732913,213,5.9,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255607,813,44,2,87,45,547zzwqbiugzphhnrhj3z5k5i,1,35.9,24.8,2023-02-12T20:05:23.763Z,2023-02-13T09:33:03Z,4029733065,233,857,4029732937,285,,4029732935,56,Back,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255623,857,44,2,87,45,2b57rbw94i9ohnbch52owvqtq,0,64.1,75.2,2023-02-12T20:05:23.764Z,2023-02-13T09:33:02Z,4029733069,233,813,4029733015,56,Center,4029733017,286,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255621,814,1,2,87,45,547zzwqbiugzphhnrhj3z5k5i,0,35,24.2,2023-02-12T20:05:23.817Z,2023-02-13T09:33:02Z,4029732999,212,20.7,4030472505,388,,4029732995,140,54.7,4029732993,56,Center,4029732991,168,,4029732989,3,,4029733001,213,6.3,4029732997,141,23.9,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255663,858,1,2,87,48,2b57rbw94i9ohnbch52owvqtq,1,48.5,72.6,2023-02-12T20:05:26.147Z,2023-02-13T09:33:01Z,4029733247,140,42.5,4029733245,56,Back,4029733249,141,65.8,4029733243,3,,4029733253,213,3.8,4030472611,388,,4029733251,212,7.8,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255669,859,1,2,87,50,2b57rbw94i9ohnbch52owvqtq,0,46.8,65.1,2023-02-12T20:05:28.997Z,2023-02-13T09:33:01Z,4030472683,178,,4029733277,157,,4029733287,141,69.9,4029733289,212,23.2,4029733291,213,0.1,4029733283,140,68.7,4029733293,1,,4029733281,56,Center,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255693,815,1,2,87,52,547zzwqbiugzphhnrhj3z5k5i,1,25,37.9,2023-02-12T20:05:31.039Z,2023-02-13T09:33:00Z,4029733453,212,8.2,4029733449,140,32.8,4029733451,141,37.1,4029733447,56,Back,4030472749,388,,4029733445,3,,4029733455,213,6.2,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255717,860,43,2,87,54,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T20:05:32.041Z,2023-02-13T01:39:54Z,4030323393,144,44,4029733581,56,Center,4029770497,233,905,4029733583,286,0,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507264769,905,44,2,87,54,547zzwqbiugzphhnrhj3z5k5i,1,33.8,43.3,2023-02-12T20:05:32.735Z,2023-02-13T09:33:00Z,4029786139,56,Back,4030339645,233,926,4029786141,285,,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507264737,926,44,2,87,54,2b57rbw94i9ohnbch52owvqtq,0,66.2,56.7,2023-02-12T20:05:32.736Z,2023-02-13T09:32:59Z,4029785975,56,Center,4029785977,286,,4030339653,233,905,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255713,816,1,2,87,54,547zzwqbiugzphhnrhj3z5k5i,1,33.2,42.9,2023-02-12T20:05:32.795Z,2023-02-13T09:32:59Z,4029733559,140,47.5,4029733561,141,41.9,4029733563,212,15.0,4029733565,213,6.2,4029733557,56,Back,4030473021,388,,4029733555,3,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507262083,901,43,2,87,54,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-02-12T20:05:33.039Z,2023-02-13T01:39:55Z,4029770483,233,926,4029770439,285,0,4030323399,144,44,4029770437,56,Back,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507367253,930,49,2,87,56,547zzwqbiugzphhnrhj3z5k5i,1,47.5,36.4,2023-02-12T20:05:34.308Z,2023-02-13T09:32:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255723,817,1,2,87,56,547zzwqbiugzphhnrhj3z5k5i,1,46.4,36.9,2023-02-12T20:05:34.891Z,2023-02-13T09:32:58Z,4029733611,212,4.5,4030474019,178,,4029733609,141,40.1,4029733613,213,2.6,4029787751,156,,4029733605,56,Back,4029733607,140,42.6,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507366783,929,44,2,87,57,547zzwqbiugzphhnrhj3z5k5i,1,41.8,37,2023-02-12T20:05:35.884Z,2023-02-13T09:26:50Z,4030324337,285,,4030324335,56,Back,4030339669,233,952,,,,,,,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507366785,952,44,2,87,57,2b57rbw94i9ohnbch52owvqtq,0,58.2,63,2023-02-12T20:05:35.885Z,2023-02-13T09:26:50Z,4030339673,233,929,4030324343,286,,4030324341,56,Center,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255735,818,1,2,87,57,547zzwqbiugzphhnrhj3z5k5i,1,42.8,42.3,2023-02-12T20:05:36.026Z,2023-02-13T09:32:57Z,4029733657,56,Back,4029733665,213,5.2,4030474235,388,,4029733655,3,,4029733663,212,6.8,4029733661,141,33.3,4029733659,140,45.7,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255751,819,1,2,87,59,547zzwqbiugzphhnrhj3z5k5i,1,43.7,35.7,2023-02-12T20:05:37.597Z,2023-02-13T09:32:57Z,4029733747,213,4.5,4029733745,212,11.9,4030474349,178,,4029733743,141,18.8,4029733741,140,40.8,4029733739,56,Back,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255753,820,3,2,88,2,547zzwqbiugzphhnrhj3z5k5i,0,41.4,25.8,2023-02-12T20:05:40.517Z,2023-02-13T09:32:55Z,4030325305,465,,4030474403,178,,4029733785,233,861,4029733767,286,,4029733765,56,Back,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255755,861,7,2,88,2,2b57rbw94i9ohnbch52owvqtq,0,58.6,74.2,2023-02-12T20:05:40.703Z,2023-02-13T09:32:54Z,4029733773,233,820,4029733771,285,,4030325421,383,,4029733769,56,Center,4030476915,178,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255767,821,1,2,88,3,547zzwqbiugzphhnrhj3z5k5i,0,36.5,30.1,2023-02-12T20:05:41.756Z,2023-02-13T09:32:54Z,4029733843,141,12.3,4029733847,213,5.8,4030476947,178,,4029733841,140,58.7,4029733845,212,26.3,4029733837,155,,4029733839,56,Right,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507367363,953,49,2,88,4,2b57rbw94i9ohnbch52owvqtq,1,43.3,77.8,2023-02-12T20:05:42.873Z,2023-02-13T09:32:53Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255781,862,1,2,88,4,2b57rbw94i9ohnbch52owvqtq,1,43.3,78.2,2023-02-12T20:05:42.899Z,2023-02-13T09:32:53Z,4029733927,56,Back,4029733935,213,1.5,4029733931,141,92.9,4029733929,140,43.9,4030477043,388,,4029733933,212,10.0,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255819,863,1,2,88,7,2b57rbw94i9ohnbch52owvqtq,1,50.2,91.5,2023-02-12T20:05:45.713Z,2023-02-13T09:32:52Z,4029734129,141,93.0,4029734127,140,66.1,4029734131,212,16.7,4030477105,178,,4029734133,213,0.1,4029734125,56,Left,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255823,864,50,2,88,9,2b57rbw94i9ohnbch52owvqtq,1,62.5,95.7,2023-02-12T20:05:47.640Z,2023-02-13T09:32:51Z,4029734137,56,Left,4029734139,286,,4029772053,233,902,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507262369,902,7,2,88,10,547zzwqbiugzphhnrhj3z5k5i,0,37.5,4.3,2023-02-12T20:05:48.078Z,2023-02-13T09:32:50Z,4029772029,233,864,4030477727,178,,4030328001,385,,4029772015,56,Back,4029772017,285,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507367467,954,61,2,88,10,2b57rbw94i9ohnbch52owvqtq,1,61.4,99.9,2023-02-12T20:05:48.726Z,2023-02-13T09:32:50Z,4030477813,178,,4030328281,56,Left,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255847,865,1,2,88,14,2b57rbw94i9ohnbch52owvqtq,0,48.9,88,2023-02-12T20:05:52.778Z,2023-02-13T09:32:48Z,4029734261,56,Left,4029734263,140,60.3,4029734269,213,6.2,4029734265,141,85.9,4029734267,212,12.1,4030477901,178,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255863,822,49,2,88,15,547zzwqbiugzphhnrhj3z5k5i,1,35.9,12.1,2023-02-12T20:05:53.984Z,2023-02-13T09:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255913,823,1,2,88,17,547zzwqbiugzphhnrhj3z5k5i,1,34.5,17.9,2023-02-12T20:05:55.060Z,2023-02-13T09:32:47Z,4030478053,178,,4029734529,140,43.1,4029734535,213,0.9,4029734527,56,Back,4029734531,141,35.2,4029734533,212,14.8,4029734525,155,,,,,4ju2soyxqa6hu0oo007ej8wdl,K. Fila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507367667,931,3,2,88,19,547zzwqbiugzphhnrhj3z5k5i,0,46.5,29.9,2023-02-12T20:05:57.775Z,2023-02-13T09:32:47Z,4030329459,286,,4030329463,464,,4030478161,178,,4030329457,56,Back,4030329465,467,3s0tyude1pghox634ij87srft,,,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255915,824,4,2,88,20,547zzwqbiugzphhnrhj3z5k5i,1,46.4,29,2023-02-12T20:05:58.646Z,2023-02-13T09:32:46Z,4029734547,286,,4029734545,152,,4029734855,233,866,4029734543,56,Back,4029734541,295,,4029734539,13,,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507255967,866,4,2,88,20,2b57rbw94i9ohnbch52owvqtq,0,53.6,71,2023-02-12T20:05:58.647Z,2023-02-13T09:32:46Z,4029734827,285,,4029734863,233,824,4029734825,152,,4030478257,178,,4029734819,13,,4029734823,56,Center,4029734821,295,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507256063,867,17,2,88,25,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-02-12T20:06:03.664Z,2023-02-13T07:10:02Z,4029737119,37,243,4029735435,31,,,,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507256049,825,1,2,88,34,547zzwqbiugzphhnrhj3z5k5i,1,38.5,48.4,2023-02-12T20:06:12.556Z,2023-02-13T09:32:45Z,4029735337,212,22.3,4030478491,178,,4029735335,141,80.0,4029735329,152,,4029735333,140,44.0,4029735339,213,1.3,4029735327,5,,4029735331,56,Back,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507256085,826,1,2,88,39,547zzwqbiugzphhnrhj3z5k5i,1,57.9,86.5,2023-02-12T20:06:17.814Z,2023-02-13T09:32:44Z,4029735545,140,73.7,4030478543,178,,4029735547,141,79.9,4029735551,213,6.0,4029735549,212,17.2,4029735543,56,Left,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507367979,932,3,2,88,41,547zzwqbiugzphhnrhj3z5k5i,1,70.5,88.1,2023-02-12T20:06:19.560Z,2023-02-13T09:32:43Z,4030331227,465,,4030331163,56,Left,4030339553,233,955,4030478719,178,,4030331165,286,,,,,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
